census_block_2010,feature_type,feature_subtype,year,week,value,feature_id
2006,Restaurant Total,5,11,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,11,2017,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,12,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,12,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,13,2008,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,13,2009,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,13,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,14,2009,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,14,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,14,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,14,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,15,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,15,2016,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,16,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,16,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,16,2017,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,19,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,20,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,21,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,22,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,23,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,23,2017,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,24,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,24,2017,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,25,2017,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,26,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,26,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,26,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,26,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,27,2016,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,28,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,29,2012,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,30,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,30,2014,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,31,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,31,2012,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,32,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,32,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,32,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,33,2008,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,34,2008,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,34,2010,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,34,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,35,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,35,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,35,2016,1,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,37,2008,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,37,2012,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,37,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,38,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,39,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,40,2008,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,40,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,40,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,40,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,41,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,41,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,41,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,42,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,42,2013,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,42,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,43,2011,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,43,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,44,2010,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,44,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,47,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,48,2015,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,49,2012,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,49,2016,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,50,2012,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,50,2014,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,51,2012,0,restaurant_violations_rodent_or_trash
2006,Restaurant Total,5,52,2010,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,3,2015,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,5,2015,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,6,2016,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,8,2014,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,9,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,9,2014,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,10,2012,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,11,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,11,2015,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,15,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,18,2015,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,18,2016,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,36,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,40,2015,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,41,2012,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,1,45,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,6,2017,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,9,2012,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,9,2013,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,9,2017,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,10,2011,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,10,2012,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,12,2011,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,15,2011,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,15,2017,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,16,2010,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,21,2017,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,34,2010,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,35,2011,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,37,2010,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,38,2010,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,38,2011,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,38,2016,1,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,48,2009,0,restaurant_violations_rodent_or_trash
2006,School Cafeteria,2,49,2010,0,restaurant_violations_rodent_or_trash
2006,Unlicensed Food,1,27,2016,0,restaurant_violations_rodent_or_trash
2006,Unlicensed Food,1,28,2016,0,restaurant_violations_rodent_or_trash
2006,Unlicensed Food,1,28,2017,0,restaurant_violations_rodent_or_trash
2007,Bakery,2,4,2010,0,restaurant_violations_rodent_or_trash
2007,Bakery,2,6,2011,0,restaurant_violations_rodent_or_trash
2007,Bakery,2,32,2012,1,restaurant_violations_rodent_or_trash
2007,Bakery,2,34,2010,0,restaurant_violations_rodent_or_trash
2007,Bakery,2,40,2014,0,restaurant_violations_rodent_or_trash
2007,Bakery,2,41,2011,1,restaurant_violations_rodent_or_trash
2007,Bakery,2,43,2011,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,6,2014,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,8,2012,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,11,2012,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,15,2013,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,20,2010,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,29,2009,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,35,2009,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,38,2011,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,45,2008,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,50,2012,0,restaurant_violations_rodent_or_trash
2007,Bakery,3,52,2009,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,1,6,2011,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,1,6,2012,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,1,11,2011,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,1,27,2017,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,1,41,2012,0,restaurant_violations_rodent_or_trash
2007,Barber Shop,2,4,2014,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,5,2016,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,8,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,10,2016,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,11,2016,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,14,2013,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,18,2014,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,22,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,26,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop,1,51,2015,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Braiding,1,23,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Braiding,1,43,2015,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,3,2015,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,8,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,13,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,13,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,18,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,18,2016,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,19,2012,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,19,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,21,2016,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,22,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,23,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,26,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,27,2017,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,28,2012,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,33,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,37,2011,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,43,2012,0,restaurant_violations_rodent_or_trash
2007,Beauty Shop-Nails,1,46,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,8,2011,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,11,2010,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,13,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,15,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,18,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,19,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,22,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,33,2010,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,42,2008,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,43,2008,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,43,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,48,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,50,2010,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,1,51,2011,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,1,2015,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,1,2017,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,2,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,3,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,3,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,4,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,4,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,5,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,5,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,5,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,6,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,6,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,8,2011,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,8,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,8,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,9,2017,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,10,2015,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,10,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,11,2010,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,11,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,12,2009,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,12,2010,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,12,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,13,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,13,2017,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,14,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,15,2011,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,15,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,15,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,15,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,15,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,16,2015,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,16,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,16,2017,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,17,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,17,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,18,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,18,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,18,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,18,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,18,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,19,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,19,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,19,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,20,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,20,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,22,2008,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,22,2009,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,22,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,23,2012,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,23,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,24,2015,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,24,2017,2,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,25,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,25,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,25,2017,2,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,26,2014,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,26,2017,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,27,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,27,2016,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,28,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,28,2017,1,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,29,2013,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,29,2014,0,restaurant_violations_rodent_or_trash
2007,Delicatessen,2,30,2017,1,restaurant_violations_rodent_or_trash
